3,246
3,237
4,181
4,197
5,151
6,206
7,236
7,249
8,170
8,174
9,157
9,208
9,208
10,158
10,200
10,169
11,132
11,160
11,127
12,104
12,180
12,146
12,144
13,168
13,161
13,140
14,140
14,174
14,145
15,139
15,181
15,163
16,129
16,184
16,173
17,139
17,183
17,155
17,129
18,129
18,185
18,145
18,109
19,87
19,132
19,111
20,87
20,121
20,105
21,99
21,132
22,115
22,165
22,138
22,106
23,106
23,116
24,90
24,134
25,107
25,131
26,108
26,117
27,106
27,159
27,159
27,101
28,145
28,145
28,92
29,92
29,119
29,91
30,80
30,109
30,90
30,92
31,78
31,113
31,112
31,101
31,82
32,140
32,125
32,112
32,96
33,177
33,154
33,133
33,133
34,105
34,140
34,135
35,114
35,187
35,176
36,158
36,230
36,202
36,183
37,165
37,234
37,218
37,193
37,193
38,268
38,268
38,242
38,225
39,202
39,275
39,227
40,220
40,294
40,251
41,226
41,302
41,265
42,219
42,286
42,286
42,228
43,228
43,257
44,232
44,250
45,199
45,241
45,204
46,175
46,252
46,245
47,199
47,277
47,252
48,211
48,227
49,202
49,244
49,215
50,188
50,238
50,195
51,174
51,191
51,146
52,132
52,186
52,161
53,129
53,201
53,164
53,139
54,127
54,179
54,152
54,135
55,177
55,161
55,154
56,132
56,176
56,160
57,139
57,219
57,168
57,153
58,153
58,247
58,182
59,161
59,161
59,169
60,161
60,196
60,157
60,157
61,200
61,154
61,130
61,107
62,173
62,155
62,155
62,124
63,181
63,181
63,122
64,169
64,140
65,217
65,164
65,164
66,121
66,166
67,137
67,139
68,139
68,146
69,146
69,182
70,140
70,178
71,131
71,138
72,103
72,90
73,90
73,119
74,101
74,117
75,78
75,99
76,82
76,103
77,71
77,83
78,61
78,121
78,92
79,74
79,103
79,78
80,54
80,83
80,78
81,48
81,66
82,51
82,106
83,61
84,87
84,110
85,69
85,105
86,90
86,98
87,81
87,87
88,73
88,104
89,76
89,53
90,99
90,66
91,66
92,85
93,97
93,102
94,77
95,65
95,87
96,67
96,50
97,50
97,62
98,43
98,69
99,46
100,54
100,75
101,34
102,44
102,72
103,35
104,44
105,55
105,80
106,47
107,61
108,79
109,92
110,127
110,135
111,107
111,136
112,119
112,147
113,97
113,116
114,97
114,157
114,111
114,81
115,114
115,98
116,155
117,116
117,142
117,107
118,139
119,109
119,133
120,118
120,158
120,136
121,110
121,132
122,109
122,166
123,112
123,118
124,76
124,88
125,52
125,86
126,67
127,87
127,132
128,104
128,127
129,99
129,101
130,68
130,97
131,68
131,94
132,71
132,104
133,68
133,78
134,78
134,80
135,106
136,71
136,118
137,82
137,149
137,122
137,108
138,65
138,75
139,68
139,111
139,97
140,66
141,68
141,96
142,66
142,95
143,60
143,92
144,56
144,68
144,68
145,43
146,77
146,133
147,89
147,51
148,58
149,93
150,45
150,44
151,66
152,49
152,84
153,54
154,72
154,109
155,56
156,70
157,73
158,82
158,93
159,65
159,69
160,57
160,74
161,58
161,95
161,70
162,41
