3,240
4,249
5,243
5,263
6,199
6,222
6,168
7,211
7,167
8,167
8,188
9,130
9,176
10,138
10,199
10,147
11,113
11,152
12,131
12,179
12,164
12,130
13,193
13,193
13,173
14,149
14,178
14,163
15,146
15,185
15,153
16,133
16,178
16,161
17,145
17,181
17,137
18,112
18,158
18,126
18,108
19,108
19,138
19,113
19,99
20,93
20,116
21,94
21,151
21,121
22,100
22,135
22,130
23,108
23,141
24,119
24,131
24,108
25,125
25,108
26,120
26,120
27,95
27,138
27,122
27,112
28,92
28,123
28,110
29,94
29,122
29,102
30,91
30,101
31,99
31,144
31,121
32,109
32,152
32,150
33,123
33,182
33,173
33,144
33,144
34,120
34,184
34,166
34,135
35,112
35,169
35,144
35,133
35,123
36,117
36,170
36,166
36,158
36,143
36,139
36,139
37,125
37,178
37,178
37,159
37,142
37,147
37,147
38,127
38,209
38,168
38,139
38,124
39,124
39,185
39,185
39,170
40,138
40,237
40,217
40,193
41,156
41,193
41,162
42,130
42,191
42,159
43,141
43,229
43,204
43,187
44,157
44,217
44,203
45,180
45,212
46,184
46,236
46,205
47,171
47,212
48,182
48,190
49,183
49,206
50,166
50,239
50,215
51,161
51,161
51,194
52,186
52,237
52,165
53,200
53,200
54,148
54,188
54,188
54,141
55,141
55,211
55,172
56,164
56,218
56,202
57,182
57,236
57,198
58,258
58,223
58,223
59,182
59,207
59,172
60,169
60,169
60,113
61,169
61,169
61,127
62,205
62,205
62,148
62,107
63,145
63,110
64,94
64,134
64,104
65,172
65,172
65,86
66,86
66,134
66,87
67,87
67,108
68,150
69,104
69,154
69,107
70,107
70,74
71,74
71,113
72,130
73,95
73,112
74,71
74,101
74,101
75,82
75,83
76,83
76,86
77,86
77,100
78,65
78,92
79,58
79,109
79,77
79,56
80,56
80,83
81,89
82,59
82,96
83,70
83,112
83,78
84,78
84,122
85,85
85,103
86,87
87,140
88,89
89,108
89,120
90,139
90,95
91,95
92,107
92,112
93,77
94,51
94,65
95,48
95,64
96,44
96,45
97,76
97,54
98,73
99,40
100,57
101,67
102,86
103,73
104,76
105,82
105,83
106,93
107,62
108,79
108,103
109,60
109,85
110,64
110,113
110,90
111,83
111,138
111,111
112,76
112,105
112,95
113,82
113,114
114,88
114,148
114,95
115,95
115,130
116,97
116,100
117,126
118,98
118,148
118,129
119,97
119,132
120,107
120,168
120,126
121,70
121,103
122,68
123,69
124,91
125,122
126,125
126,138
127,97
127,118
128,107
128,109
129,88
129,89
130,59
130,104
130,78
131,53
131,85
132,67
132,102
133,85
134,85
134,117
135,92
135,115
136,93
136,155
137,113
137,164
138,136
138,142
139,118
139,145
140,130
140,136
141,74
141,83
142,75
142,84
143,58
143,85
144,100
144,75
145,119
145,81
146,122
146,74
147,92
148,58
148,83
149,54
149,74
150,54
151,61
151,84
152,49
153,63
153,112
154,65
155,59
155,77
156,51
156,69
157,45
157,78
158,43
158,65
159,55
159,45
160,31
161,44
161,86
