3,146
4,179
5,181
6,203
7,193
8,140
9,140
10,156
10,160
11,147
11,185
11,185
12,163
12,177
13,150
13,159
14,115
14,111
15,84
15,101
16,83
16,108
16,84
17,84
17,119
18,100
18,124
19,99
19,106
20,97
20,116
21,93
21,116
21,116
22,99
22,142
22,116
23,91
23,107
24,96
24,120
24,108
24,108
25,82
25,95
26,81
26,104
27,93
27,104
28,79
28,96
29,80
29,100
30,85
31,92
31,94
32,72
33,89
33,97
34,97
35,118
36,145
36,151
37,110
37,139
38,120
38,142
39,106
39,99
40,65
40,93
41,80
41,104
42,77
42,98
42,79
43,107
43,107
44,91
44,121
45,88
45,114
46,95
46,143
47,111
47,163
47,136
47,136
48,153
48,153
49,204
49,168
49,168
49,167
50,141
50,185
51,148
51,211
52,179
52,209
53,183
53,213
54,190
54,227
54,205
54,177
55,187
55,187
55,168
56,174
56,150
56,139
57,161
57,150
58,204
58,204
58,181
59,121
59,141
60,112
60,137
60,120
61,81
61,99
61,76
62,62
62,93
62,78
63,69
63,93
63,84
64,70
64,112
64,95
65,76
65,111
66,78
66,117
66,95
67,75
67,91
68,73
68,118
68,95
68,95
69,107
69,78
70,114
70,114
71,139
71,122
71,122
72,132
72,132
73,100
73,117
74,96
74,129
75,95
75,96
76,61
76,97
76,91
76,80
77,61
77,110
77,92
78,75
78,138
78,112
78,94
79,67
79,91
80,78
80,155
80,125
80,118
80,97
81,89
81,108
82,79
82,129
82,110
83,84
83,122
84,97
84,110
85,95
85,127
85,115
86,108
86,161
86,135
87,109
87,173
88,190
88,190
89,160
89,195
90,161
90,194
91,160
91,187
92,138
92,173
92,135
93,112
93,183
94,155
94,212
94,184
95,161
95,204
95,187
96,155
96,180
97,145
97,174
97,158
98,119
98,144
99,106
99,153
100,113
100,133
101,89
101,108
102,78
102,78
103,68
103,86
104,65
104,99
105,86
105,169
105,140
105,133
106,104
106,162
106,151
107,116
107,172
107,142
108,114
108,174
108,141
109,114
109,167
109,158
110,132
110,181
111,152
111,233
111,177
112,140
112,200
113,224
113,165
114,204
114,204
114,173
115,151
115,209
116,150
116,207
116,165
116,165
117,178
117,178
117,144
118,118
118,114
118,114
119,131
119,131
119,129
120,109
120,146
120,149
121,191
121,191
121,165
121,169
122,139
122,186
122,180
122,157
123,184
123,163
123,141
123,138
124,197
124,163
124,146
125,231
125,231
125,185
126,220
126,213
126,166
127,220
127,193
127,193
128,252
128,222
128,211
129,171
129,225
130,201
130,248
131,220
131,280
132,240
132,325
133,265
133,317
134,299
134,327
135,298
135,354
136,297
136,334
136,270
137,207
137,259
137,214
138,186
138,222
139,201
139,215
140,186
140,191
140,148
141,118
141,138
142,115
142,161
142,140
143,120
143,149
144,105
144,154
145,117
145,179
145,159
146,126
146,151
147,117
147,150
148,125
148,144
149,155
149,119
150,126
151,80
151,80
151,82
152,128
153,97
153,139
154,100
154,140
154,111
155,103
155,146
155,140
156,117
156,138
157,108
157,122
158,121
158,146
159,143
159,211
160,176
160,183
160,140
161,140
161,109
162,130
163,95
163,118
164,109
164,136
165,102
165,133
165,92
166,67
166,74
167,56
167,70
168,55
168,93
168,72
169,65
169,72
170,60
170,107
170,84
171,56
171,78
172,68
172,99
172,77
173,90
173,90
173,83
174,93
174,74
174,53
175,86
175,74
175,68
176,51
176,58
177,56
177,107
178,67
178,111
179,93
179,144
180,107
180,145
180,126
181,148
181,148
181,126
182,132
183,110
183,124
184,97
184,139
184,123
185,114
185,144
186,132
186,180
186,161
187,145
187,220
187,193
188,174
188,236
188,220
189,184
189,242
189,220
189,224
189,226
190,213
190,298
190,289
190,270
191,238
191,318
191,299
191,282
192,322
192,291
192,274
193,259
193,306
193,272
194,258
194,298
194,276
195,249
195,270
195,229
196,197
196,222
196,222
196,222
196,222
196,222
196,201
197,236
197,236
197,236
197,236
197,236
198,236
198,222
198,194
198,167
199,216
199,184
200,153
200,232
200,183
201,168
201,223
201,190
201,158
202,121
202,92
202,82
203,134
203,129
204,94
204,141
204,119
205,87
205,132
205,119
206,88
206,95
207,64
207,85
208,97
208,75
209,110
210,83
210,125
211,91
212,89
213,86
214,96
214,105
215,80
215,134
216,102
216,132
217,91
218,99
218,82
219,108
220,99
220,125
221,102
221,113
222,110
222,118
223,89
223,126
224,86
224,105
225,81
225,112
226,111
226,77
227,92
228,65
228,74
229,74
229,93
229,88
230,58
231,71
231,99
232,72
232,109
233,111
234,78
234,132
235,99
235,148
236,126
236,167
237,125
237,163
238,139
238,127
239,154
240,128
240,176
241,141
241,179
242,138
242,160
243,112
243,121
244,93
244,135
245,142
245,142
246,113
246,91
247,103
248,84
248,109
249,95
249,160
250,121
250,171
251,121
251,142
252,120
252,114
253,122
253,116
254,145
255,125
255,160
256,137
256,165
257,123
257,138
257,124
258,105
259,79
259,141
259,114
260,100
260,111
261,87
261,126
262,143
262,106
262,106
263,124
263,99
264,75
264,98
264,86
265,60
265,84
266,66
266,105
266,96
267,116
267,100
268,88
268,121
268,109
269,63
269,83
270,64
270,115
270,99
271,124
271,99
272,92
272,105
273,93
273,151
273,116
274,129
274,124
275,84
275,150
275,100
275,102
276,97
276,96
276,71
277,90
278,70
278,107
279,73
279,107
279,97
280,75
280,71
281,104
282,83
282,101
283,77
283,102
284,73
284,122
285,103
285,151
285,150
285,117
286,186
286,174
286,171
287,152
287,224
287,222
287,208
287,208
287,194
288,188
288,253
288,233
289,198
289,251
289,247
290,245
290,220
291,211
291,246
291,233
292,203
292,196
293,226
293,181
294,234
294,187
295,154
295,272
295,236
296,188
296,233
297,286
298,235
298,286
299,238
299,318
299,270
300,248
300,271
301,275
302,240
302,234
303,206
303,199
303,131
304,180
304,146
305,106
305,127
306,94
306,97
307,120
307,77
308,54
308,94
309,74
309,115
309,98
310,99
311,86
311,105
311,104
