3,156
4,164
5,190
6,191
6,204
7,228
7,241
7,242
8,245
8,274
8,274
9,248
8,248
9,211
8,223
9,194
10,205
10,193
11,166
11,189
12,149
12,171
12,151
13,151
13,171
14,139
14,166
14,152
15,164
15,220
15,210
16,180
16,227
16,200
16,186
17,222
17,222
17,213
18,192
18,236
18,219
18,197
19,172
19,253
19,220
19,196
19,244
19,227
19,200
19,177
20,177
20,253
20,214
21,200
21,261
21,240
21,240
22,218
22,281
22,253
22,253
23,225
23,301
23,278
23,263
24,244
24,277
24,263
24,263
24,260
24,260
24,237
25,237
25,280
25,246
25,244
26,245
26,294
26,273
26,268
27,264
27,301
27,294
27,276
27,276
28,248
28,365
28,344
28,333
28,302
29,279
29,359
29,291
29,274
29,258
29,238
30,206
30,253
30,248
30,219
30,189
31,162
31,214
31,183
31,148
31,149
32,124
32,177
32,146
32,146
31,141
32,127
32,222
32,185
32,163
33,145
33,222
33,193
33,161
34,147
34,218
34,183
34,171
35,158
35,207
35,175
35,156
35,126
36,115
36,167
36,140
36,123
37,101
37,177
37,139
37,139
38,114
38,114
38,165
38,165
38,148
39,112
39,160
39,142
40,112
40,192
40,161
40,122
40,118
41,98
41,120
41,98
41,73
42,68
42,114
42,101
42,81
43,83
43,144
43,124
44,107
44,149
44,134
45,170
45,152
46,138
46,154
47,148
47,171
48,152
48,183
48,140
49,121
49,146
49,135
50,155
50,142
50,122
51,122
51,162
51,157
52,144
52,186
53,155
53,192
53,150
54,145
54,177
54,151
55,135
55,189
55,171
56,157
56,189
56,168
57,161
57,196
57,167
57,168
58,135
58,199
58,189
58,178
59,160
59,184
59,161
60,152
60,190
60,166
61,142
61,174
61,161
61,161
62,138
62,193
62,181
63,146
63,208
63,193
63,170
63,157
64,194
64,174
64,175
64,157
65,203
65,182
65,182
66,162
66,210
66,187
66,187
66,184
67,167
67,225
67,200
67,183
68,246
68,212
68,200
69,175
69,247
69,230
69,215
69,198
70,248
70,232
70,214
70,207
71,282
71,263
71,253
71,221
72,285
72,285
72,270
72,233
73,219
73,307
73,256
73,243
73,225
74,262
74,262
74,251
74,203
75,189
75,231
75,185
75,183
76,147
76,187
76,147
76,133
77,133
77,174
77,139
78,129
78,198
78,191
79,162
79,212
79,210
80,183
80,233
80,228
80,196
81,198
81,220
81,202
81,191
82,169
82,206
82,190
82,153
83,139
83,175
83,162
83,152
84,145
84,193
84,176
84,165
85,165
85,196
85,196
85,175
86,175
86,227
86,208
86,214
86,201
87,183
87,242
87,232
87,222
87,214
88,214
88,271
88,254
88,249
88,222
89,213
89,257
89,252
89,222
90,233
90,230
90,214
90,214
90,210
91,187
91,243
91,218
91,226
90,226
91,258
91,247
91,240
91,240
91,207
92,252
92,227
92,213
94,241
94,198
94,198
94,188
95,163
95,213
95,203
95,186
95,174
96,217
96,196
96,188
96,188
95,172
96,206
96,187
96,172
96,172
97,165
97,216
97,185
97,172
98,171
98,215
98,207
98,197
98,171
99,166
99,206
99,200
99,179
100,172
100,215
100,186
100,171
101,148
101,211
101,183
101,168
102,148
102,196
102,154
102,163
103,144
103,163
103,149
103,147
104,133
104,181
104,145
104,145
105,121
105,162
105,142
105,109
106,102
106,124
106,92
106,87
108,80
108,114
108,89
109,82
109,134
109,123
110,103
110,144
110,131
111,117
111,99
112,99
112,123
113,108
113,139
113,119
114,91
114,104
115,83
115,87
116,87
117,89
117,109
117,100
118,100
118,111
119,111
120,91
120,115
121,103
121,111
122,91
122,120
122,97
123,122
124,108
124,158
125,131
125,141
126,129
126,161
127,152
127,181
127,175
128,146
128,186
128,156
129,149
129,198
130,166
130,201
130,166
131,155
131,189
131,166
132,144
132,182
132,160
133,147
133,171
133,159
134,176
134,161
134,148
135,120
135,158
135,146
136,117
136,169
136,155
137,140
137,189
137,157
138,131
138,181
138,143
139,129
139,170
139,147
140,150
140,175
140,151
140,147
141,125
141,181
141,165
142,153
142,183
142,164
143,165
143,221
143,210
143,189
144,171
144,221
144,197
144,183
145,178
145,192
145,168
145,159
146,155
146,202
146,200
146,185
146,182
147,159
147,239
147,223
147,220
147,209
147,210
147,195
147,192
147,195
148,187
148,285
148,263
148,250
148,254
149,236
149,287
149,287
149,267
149,257
150,257
150,291
150,272
150,265
151,248
151,299
151,272
151,265
151,273
152,266
152,307
152,285
152,272
152,264
153,259
153,295
153,285
153,269
153,267
154,256
154,296
154,281
154,269
154,264
155,346
155,331
155,340
155,310
156,300
156,366
156,377
156,348
156,327
156,308
156,374
156,362
156,344
156,331
157,311
157,363
157,340
157,314
157,289
158,351
158,313
158,297
158,290
157,295
158,340
158,301
158,272
158,266
159,256
159,269
159,268
159,248
159,240
160,231
160,304
160,298
160,277
160,277
160,256
160,269
160,261
161,293
161,304
161,293
161,293
161,291
161,286
161,283
161,285
161,283
161,282
161,267
161,263
162,261
162,300
162,304
162,306
159,279
159,265
159,267
159,269
159,276
159,272
159,282
159,278
159,274
159,280
159,280
159,284
159,286
159,283
159,287
159,291
159,287
159,292
159,291
159,293
159,289
159,285
159,284
159,280
159,282
159,283
159,283
159,279
159,265
159,272
159,270
159,269
159,272
159,263
159,265
159,257
159,256
160,249
160,285
160,285
160,288
159,282
159,284
159,282
159,278
159,276
159,281
159,290
159,277
159,284
159,278
159,282
159,265
159,273
159,280
159,270
159,271
159,287
159,285
159,284
159,272
159,261
159,260
159,256
159,254
159,255
161,302
161,269
161,237
161,222
162,219
162,262
162,231
162,221
162,208
163,270
163,272
163,244
163,244
163,261
163,242
163,241
164,227
164,266
164,265
164,266
164,263
165,231
165,279
165,260
165,234
165,226
166,220
166,249
166,240
166,218
166,189
167,156
167,205
167,199
167,165
168,153
168,201
168,187
168,173
168,150
169,133
169,194
169,167
169,140
169,123
170,105
170,159
170,139
170,106
171,160
171,133
171,104
172,101
172,164
172,136
172,134
173,105
173,169
173,158
173,147
173,141
173,135
174,105
174,192
174,178
174,179
175,137
175,192
175,174
176,159
176,236
176,211
176,198
177,169
177,212
177,180
177,155
179,165
180,160
180,210
180,167
180,151
181,198
181,163
181,163
182,147
182,224
182,194
182,183
183,167
183,219
183,181
183,167
184,146
184,191
184,164
185,165
185,216
185,178
186,222
186,201
187,160
187,232
187,189
188,168
188,219
188,198
189,177
189,244
189,210
190,171
190,236
190,201
191,180
191,230
191,195
191,179
194,230
195,266
195,239
196,204
196,317
196,271
196,235
197,206
197,266
197,238
198,215
198,274
198,234
198,219
199,288
199,249
199,215
199,189
200,253
200,230
200,207
201,176
201,245
201,214
202,188
202,239
202,201
203,223
203,180
204,150
204,176
204,152
205,124
205,174
205,147
205,129
205,89
206,109
206,97
207,81
207,118
208,101
208,148
209,164
209,134
210,180
211,160
211,184
212,160
212,197
213,185
213,222
214,200
214,233
214,192
215,233
215,209
216,194
216,232
216,199
217,178
217,197
217,180
218,182
218,202
218,192
219,223
219,211
219,180
220,179
220,222
220,201
219,189
220,181
220,198
220,182
220,165
221,194
221,189
220,182
220,181
221,176
221,237
221,212
221,208
222,195
222,215
220,210
221,197
221,184
221,198
222,194
222,203
222,192
222,196
222,228
222,236
221,229
221,208
221,187
222,269
222,262
222,227
223,205
223,256
223,254
224,242
224,301
224,280
223,259
224,251
224,279
224,256
223,247
224,267
224,278
223,260
224,259
224,281
224,280
223,307
223,279
223,297
223,279
223,279
223,297
223,297
223,298
223,306
223,313
223,303
223,300
223,307
223,302
223,300
223,299
223,287
223,281
223,290
223,279
223,286
223,279
223,277
223,287
223,287
223,286
223,278
223,284
223,281
223,288
223,292
223,300
223,292
223,293
223,295
223,289
223,278
223,285
223,293
223,291
223,300
223,301
223,302
223,285
223,292
223,285
223,288
223,294
223,286
223,292
223,289
223,285
223,285
223,274
223,277
223,275
223,281
223,282
223,277
223,270
223,273
223,273
223,268
