3,134
4,146
5,166
6,187
7,168
7,183
8,183
8,187
9,145
9,197
10,173
10,213
11,182
11,191
11,189
12,189
12,196
13,177
13,194
14,173
14,213
14,170
15,159
15,186
15,150
15,150
16,138
16,174
16,157
17,142
17,180
17,166
18,136
18,166
18,163
19,145
19,168
19,151
20,136
20,176
20,176
20,135
21,121
21,171
21,120
22,118
22,159
22,147
22,120
23,120
23,150
23,126
23,109
24,91
24,114
24,96
25,87
25,130
25,102
26,95
26,113
26,100
26,91
27,120
27,120
27,99
28,86
28,113
29,89
29,108
30,87
30,108
30,96
30,80
31,112
31,97
31,97
32,82
32,100
32,86
33,77
33,130
33,125
33,112
33,104
33,104
34,91
34,152
34,155
34,138
34,132
35,104
35,161
35,168
35,154
35,145
35,145
35,145
35,145
35,127
35,129
36,113
36,168
37,150
37,189
37,183
37,183
38,173
38,218
39,200
39,258
39,220
40,215
40,277
40,266
40,256
41,256
41,298
41,278
42,256
42,300
42,288
43,290
43,339
43,319
43,310
44,305
44,377
44,356
43,356
43,339
43,339
44,316
44,396
44,368
43,358
43,350
43,345
43,348
43,343
43,335
43,323
43,314
44,367
44,353
43,343
43,343
43,335
44,313
44,347
44,333
44,324
44,321
45,305
45,331
45,310
45,309
44,280
45,280
45,293
44,293
45,255
45,278
45,255
45,228
46,217
46,265
46,246
46,221
46,254
46,231
47,199
47,234
47,214
47,214
47,207
48,172
48,205
48,190
48,172
49,157
49,215
49,164
49,150
50,137
50,173
50,148
50,143
50,143
51,118
51,165
51,144
50,129
51,120
51,144
51,115
51,104
52,82
52,116
52,86
53,79
53,114
53,92
54,88
54,136
54,108
54,107
55,80
55,132
55,108
55,108
56,91
56,139
56,121
56,109
57,92
57,126
57,118
58,101
58,144
58,127
59,110
59,166
59,152
59,139
59,139
60,128
60,216
60,203
60,178
61,157
61,207
61,188
62,155
62,224
62,199
63,184
63,271
63,224
64,214
64,277
64,242
64,242
64,210
65,173
65,214
65,200
66,183
66,239
66,189
67,186
67,223
67,194
68,192
68,256
68,228
68,222
68,189
69,249
69,241
69,217
69,217
70,276
70,241
70,241
71,227
